"URL","Alternative Title#3","Alternative Title#4","Alternative Title#5","Alternative Title#6","Alternative Title#7","Title#1","Alternative Title#1","Alternative Title#2","Creator#1","Creator#2","Creator#3","Creator#4","Format#1","Duration#1","File Size#1","Subject#3","Subject#4","Description#4","Date#4","Subject#5","Description#5","Date#5","Description#6","Date#6","Description#7","Date#7","Subject#1","Subject#2","Description#2","Publisher#1","Date of Digital Conversion#1","Physical Item Location#1","Source#1","Language#1","Type#1","Digitization Specifications#1","Rights#1","FileID#1","ln_RECORDID","lnexp_MEDIAFILENAME"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB15515'>Listen to Audio</a>","","","","","","My Mother Was a Lady","Mother Was a Lady","If Jack Were Only Here","Addison, Wilbur (performer)","Stern, Joseph W. (composer)","","","audio/mp3","3:52","5,585,398 bytes","Folk music -- Colorado","","Popular Song 1896","","","","6/7/1964","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 7 Tape 155 Track 15","Field recording, reel-to-reel tape, recorded 6/7/1964","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB15515","351125","UCB15515.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB09012'>Listen to Audio</a>","","","","","","My Mother Was a Lady","Mother Was a Lady","If Jack Were Only Here","Skinner, Ellis K. (performer)","Stern, Joseph W. (composer)","","","audio/mp3","1:54","2,751,007 bytes","Folk music -- Colorado","","Popular Song 1896","","","","10/1/1962","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 4 Tape 090 Track 12","Field recording, reel-to-reel tape, recorded 10/1/1962","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB09012","351098","UCB09012.jpg|UCB09012.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB08105'>Listen to Audio</a>","","","","","","My Mother's Dying Prayer","","","Graham, Ernest S. (performer)","","","","audio/mp3","3:16","4,715,207 bytes","Folk music -- Colorado","","Pathetic Song","","","","8/1/1962","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 4 Tape 081 Track 05","Field recording, reel-to-reel tape, recorded 8/1/1962","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB08105","349292","UCB08105.jpg|UCB08105.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB00521'>Listen to Audio</a>","","","","","","My Pretty Little Pink","Pretty Little Pink","Come a-Rattle and a-Do","Cook, Dr. Leroy (performer)","","","","audio/mp3","0:39","952,320 bytes","Folk music -- Colorado","Play party","","","","Play Party Song","","","5/1/1950","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/25/2006","Ben Gray Lumpkin Collection, Box 1 Tape 005 Track 21","Field recording, reel-to-reel tape, recorded 5/1/1950","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB00521","349636","UCB00521.jpg|UCB00521.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB09202'>Listen to Audio</a>","","","","","","My Pretty Quadroon","","","Skinner, Ellis K. (performer)","","","","audio/mp3","3:52","5,579,128 bytes","Folk music -- Colorado","","Civil War Song","","","","10/1/1962","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 4 Tape 092 Track 02","Field recording, reel-to-reel tape, recorded 10/1/1962","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB09202","346882","UCB09202.jpg|UCB09202.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB14202'>Listen to Audio</a>","","","","","","My Sweetheart Went Down with the Maine","Battleship Maine","Once I Had a Sweetheart","Martin, Martha (performer)","Morgan, Bert (composer)","","","audio/mp3","2:15","3,249,424 bytes","Folk music -- Colorado","","Spanish-American War Song","2/8/1964","","Popular Song 1898","","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 6 Tape 142 Track 02","Field recording, reel-to-reel tape, recorded 2/8/1964","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB14202","351254","UCB14202.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB06109'>Listen to Audio</a>","","","","","","My Sweetheart Went Down with the Maine","Battleship Maine","Once I Had a Sweetheart","Van Horn, Julia B. (performer)","Morgan, Bert (composer)","","","audio/mp3","4:02","5,822,380 bytes","Folk music -- Colorado","","Spanish-American War Song","12/18/1961","","Popular Song 1898","","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 3 Tape 061 Track 09","Field recording, reel-to-reel tape, recorded 12/18/1961","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB06109","351240","UCB06109.jpg|UCB06109.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB02601'>Listen to Audio</a>","","","","","","My Wild Irish Rose (fragment)","","","Meyers, Frank (performer)","Olcott, Chauncey (composer)","","","audio/mp3","0:32","779,285 bytes","Popular music -- To 1901","Folk music -- Colorado","","","","Popular Song 1899","","From the play Romance of Athlone","3/1/1954","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 2 Tape 026 Track 01","Field recording, reel-to-reel tape, recorded 3/1/1954","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB02601","351327","UCB02601.jpg|UCB02601.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB00532'>Listen to Audio</a>","","","","","","Nancy Till","Down in the Valley","Come Love Come","Cook, Dr. Leroy (performer)","","","","audio/mp3","0:48","1,159,837 bytes","Folk music -- Colorado","","Folk Song","","","","12/29/1952","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 1 Tape 005 Track 32","Field recording, reel-to-reel tape, recorded 12/29/1952","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB00532","348167","UCB00532.jpg|UCB00532.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB00513'>Listen to Audio</a>","","","","","","Nancy Till","Down in the Valley","Come Love Come","Cook, Dr. Leroy (performer)","","","","audio/mp3","0:33","810,005 bytes","Folk music -- Colorado","","Folk Song","","","","5/1/1950","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/17/2006","Ben Gray Lumpkin Collection, Box 1 Tape 005 Track 13","Field recording, reel-to-reel tape, recorded 5/1/1950","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB00513","348154","UCB00513.jpg|UCB00513.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB03606'>Listen to Audio</a>","Naponee","","","","","Napanee","Indian Naponee","Indian Reservation","Gates, Zethyl (performer)","Crosby, Esther (performer)","Williamson, Dorothy (performer)","Rossiter, Will, 1867-1954 (composer)","audio/mp3","2:39","3,828,715 bytes","Folk music -- Colorado","","Indian Song","9/1/1959","","Popular Song 1906","","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 2 Tape 036 Track 06","Field recording, reel-to-reel tape, recorded 9/1/1959","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB03606","351621","UCB03606.jpg|UCB03606.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB13414'>Listen to Audio</a>","Naponee","","","","","Napanee","Indian Naponee","Indian Reservation","Greer, Beulah (performer)","Rossiter, Will, 1867-1954 (composer)","","","audio/mp3","1:22","1,981,753 bytes","Folk music -- Colorado","","Indian Song","11/14/1963","","Popular Song 1906","","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 6 Tape 134 Track 14","Field recording, reel-to-reel tape, recorded 11/14/1963","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB13414","351653","UCB13414.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB02614'>Listen to Audio</a>","Naponee","","","","","Napanee","Indian Naponee","Indian Reservation","Meyers, Frank (performer)","Rossiter, Will, 1867-1954 (composer)","","","audio/mp3","2:09","3,115,886 bytes","Folk music -- Colorado","","Indian Song","3/1/1954","","Popular Song 1906","","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 2 Tape 026 Track 14","Field recording, reel-to-reel tape, recorded 3/1/1954","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB02614","351606","UCB02614.jpg|UCB02614.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB10707'>Listen to Audio</a>","Naponee","","","","","Napanee","Indian Naponee","Indian Reservation","Peyton, James Baxter (performer)","Rossiter, Will, 1867-1954 (composer)","","","audio/mp3","2:31","5,170,364 bytes","Folk music -- Colorado","","Indian Song","12/17/1962","","Popular Song 1906","","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 5 Tape 107 Track 07","Field recording, reel-to-reel tape, recorded 12/17/1962","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB10707","351638","UCB10707.jpg|UCB10707.jpg"
